timestamp_hour_utc,ac_unit,supply_air_temp_c_mean,supply_air_temp_c_min,supply_air_temp_c_max,return_air_temp_c_mean,return_air_temp_c_min,return_air_temp_c_max,fan_speed_pct_mean,compressor_utilization_pct_mean,ac_delta_t_c_mean,cooling_strength_proxy_mean,samples_15min,expected_samples_15min,data_coverage,evidence
2022-07-14T20:00:00+00:00,cdz1,24.49638888,24.43666643,24.60555596,24.89972184,24.80333258,25.10000038,60,0,0.4033329646,0.2419997787,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T20:00:00+00:00,cdz2,22.94666646,22.85777724,23.05555577,24.76194487,24.66444505,24.95999993,60,0,1.815278408,1.089167045,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T20:00:00+00:00,cdz3,17.85666645,17.70555553,17.96111096,24.60777775,24.46888877,24.93444436,60,0,6.751111306,4.050666784,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T20:00:00+00:00,cdz4,17.96194434,17.92555544,18.01000004,26.04805566,25.99333331,26.20333379,60.25,45.80555556,8.086111318,4.872167409,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T20:00:00+00:00,cdz5,24.21555598,24.1377783,24.3266663,25.24722266,25.19666735,25.38888847,60,0,1.031666682,0.6190000089,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T20:00:00+00:00,cdz6,24.00222223,23.942222,24.07777807,24.91777746,24.84666608,25.03333346,60,0,0.9155552334,0.5493331401,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T21:00:00+00:00,cdz1,24.26527836,24.20000076,24.43444489,25.24000008,25.19111133,25.3188882,60,0,0.9747217231,0.5848330339,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T21:00:00+00:00,cdz2,21.42611094,21.18666725,21.88555567,25.11416704,25.10000038,25.13888919,60,11.71388889,3.688056109,2.212833665,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T21:00:00+00:00,cdz3,17.7508331,17.5911112,17.82777748,24.73611105,24.48777773,24.98888885,60,0,6.985277949,4.19116677,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T21:00:00+00:00,cdz4,16.48749974,16.24111133,17.10777779,26.20750061,26.19111184,26.23666687,60.73611111,48.13055556,9.720000871,5.899499599,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T21:00:00+00:00,cdz5,23.13888888,22.97333323,23.56555555,25.36999977,25.26000017,25.43222196,60,23.33333333,2.231110896,1.338666538,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T21:00:00+00:00,cdz6,24.07722252,24.00666669,24.10222261,25.01694451,24.94333312,25.04666684,60,0,0.9397219923,0.5638331954,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T22:00:00+00:00,cdz1,24.53444472,24.447778,24.60000038,25.0919448,25.06888915,25.12111157,60,0,0.557500071,0.3345000426,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T22:00:00+00:00,cdz2,22.93888866,22.28111078,23.27222188,25.03916682,24.98111104,25.08000031,60,1.905555556,2.100278155,1.260166893,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T22:00:00+00:00,cdz3,17.77611104,17.74222236,17.79444427,24.70777771,24.58888923,24.77444407,60,0,6.931666666,4.158999999,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T22:00:00+00:00,cdz4,16.2905552,16.27444407,16.32222188,26.19555625,26.18444515,26.20666733,60.26111111,47.97777778,9.905001047,5.968855291,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T22:00:00+00:00,cdz5,23.01333338,23,23.02333342,25.45472205,25.41777746,25.47666658,60,25,2.441388665,1.464833199,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T22:00:00+00:00,cdz6,24.10000038,24.10000038,24.10000038,25.04833352,25.01000004,25.06555581,60,0,0.9483331362,0.5689998817,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T23:00:00+00:00,cdz1,24.57500029,24.56000023,24.59333369,25.05833356,25.02777788,25.07000027,60,0,0.4833332698,0.2899999619,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T23:00:00+00:00,cdz2,23.17861181,23.11444497,23.20000076,25.0761114,25.03000011,25.09333369,60,0,1.897499588,1.138499753,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T23:00:00+00:00,cdz3,17.8180552,17.7922219,17.85444406,24.70333388,24.68888938,24.72777812,60,0,6.885278686,4.131167212,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T23:00:00+00:00,cdz4,16.25722209,16.24333344,16.27333298,26.15305614,26.12444492,26.18666738,60.05555556,47.13611111,9.895834054,5.94298068,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T23:00:00+00:00,cdz5,23,23,23,25.46916655,25.46333319,25.47666658,60,25,2.469166549,1.481499929,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-14T23:00:00+00:00,cdz6,24.10000038,24.10000038,24.10000038,25.04305572,25.02444454,25.06111134,60,0,0.9430553383,0.565833203,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T00:00:00+00:00,cdz1,24.49305573,24.32888904,24.58888923,25.18861088,24.96999989,25.29666595,60,0,0.6955551518,0.4173330911,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T00:00:00+00:00,cdz2,22.71000042,21.60666695,23.12444492,25.07000027,24.99777777,25.11000042,60,3.208333333,2.359999842,1.415999905,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T00:00:00+00:00,cdz3,17.83499966,17.8033329,17.87222176,24.74166644,24.65666726,24.80777709,60,0,6.906666787,4.144000072,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T00:00:00+00:00,cdz4,16.25500003,16.2011116,16.32333279,26.11194487,26.03555569,26.16888953,60.06944444,46.53611111,9.856944842,5.921088973,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T00:00:00+00:00,cdz5,23,23,23,25.43583309,25.3911107,25.46444431,60,25,2.435833089,1.461499853,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T00:00:00+00:00,cdz6,24.09861149,24.0944448,24.10000038,25.02555565,24.98999996,25.05111131,60,0,0.9269441658,0.5561664995,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T01:00:00+00:00,cdz1,24.40833344,24.29222217,24.47888911,25.25749984,25.215556,25.29666598,60,0,0.8491664039,0.5094998423,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T01:00:00+00:00,cdz2,22.14555569,21.64111106,22.40333343,25.08944479,25.07555584,25.12666715,60,5.594444444,2.943889093,1.766333456,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T01:00:00+00:00,cdz3,17.79472196,17.75111105,17.82999954,24.70027775,24.6644442,24.7333334,60,0,6.905555794,4.143333476,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T01:00:00+00:00,cdz4,16.19444511,16.17666734,16.21333385,26.13611163,26.11666711,26.15444503,60.04444444,46.88611111,9.941666518,5.969417689,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T01:00:00+00:00,cdz5,23,23,23,25.43222196,25.39555516,25.46666654,60,25,2.432221964,1.459333178,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T01:00:00+00:00,cdz6,24.09027812,24.06111134,24.10000038,25.02027786,24.99888888,25.04888908,60,0,0.929999733,0.5579998398,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T02:00:00+00:00,cdz1,24.34083327,24.29222213,24.41111105,25.32361059,25.27111079,25.35333277,60,0,0.9827773147,0.5896663888,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T02:00:00+00:00,cdz2,21.95499999,21.68777765,22.2388888,25.09944482,25.0722225,25.11333377,60,7.319444444,3.144444837,1.886666902,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T02:00:00+00:00,cdz3,17.64388906,17.51555593,17.77555542,24.91249992,24.79666648,25.00222223,60,1.180555556,7.268610859,4.361166515,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T02:00:00+00:00,cdz4,16.09777815,16.06666692,16.12777827,26.17444508,26.144445,26.19444516,60.06944444,47.5,10.07666693,6.05300803,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T02:00:00+00:00,cdz5,22.91749969,22.87999954,22.94666646,25.30833286,25.25777766,25.34333274,60,25,2.390833177,1.434499906,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T02:00:00+00:00,cdz6,23.9947222,23.95999985,24.0144445,24.93361086,24.86777727,24.97888881,60,0,0.9388886558,0.5633331935,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T03:00:00+00:00,cdz1,21.80416643,19.83444381,24.28333333,25.29916666,25.18666738,25.40666631,60,15.48611111,3.495000225,2.097000135,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T03:00:00+00:00,cdz2,22.27638876,21.75777774,22.83000005,24.87000037,24.61777823,25.10000038,60,2.283333333,2.593611611,1.556166967,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T03:00:00+00:00,cdz3,17.03694443,16.57111098,17.50555553,25.09222255,25.0200001,25.15444491,60,9.119444444,8.055278121,4.833166873,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T03:00:00+00:00,cdz4,17.1458334,16.07444447,17.58111142,26.14111165,26.10777819,26.16555619,60.05833333,46.99722222,8.995278252,5.402229267,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T03:00:00+00:00,cdz5,23.86888915,22.92888841,24.22888921,25.25472216,25.19777851,25.29777713,60,5.486111111,1.385833004,0.8314998023,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T03:00:00+00:00,cdz6,23.97999992,23.89999962,24.03333346,24.89611071,24.83888827,24.95555539,60,0,0.9161107911,0.5496664747,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T04:00:00+00:00,cdz1,21.71805576,19.62888938,24.26444422,25.1941667,25.11111153,25.33444405,60,12.70833333,3.476110946,2.085666567,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T04:00:00+00:00,cdz2,22.31583358,22.1566669,22.47111113,24.7325001,24.57444473,24.98111104,60,0,2.416666518,1.449999911,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T04:00:00+00:00,cdz3,16.81388894,16.67999992,17.00666678,25.14194484,25.11000042,25.20333354,60,11.89722222,8.328055906,4.996833544,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T04:00:00+00:00,cdz4,17.6075004,17.53000011,17.65888947,26.17222281,26.14111165,26.20222272,60.25,47.45,8.564722411,5.160220699,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T04:00:00+00:00,cdz5,24.28527724,24.26111094,24.29999924,25.29999931,25.29333267,25.31333262,60,0,1.014722072,0.6088332431,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T04:00:00+00:00,cdz6,24.0775003,24.03555569,24.10000038,24.96888877,24.93222196,25.00111112,60,0,0.8913884746,0.5348330847,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T05:00:00+00:00,cdz1,24.13916679,24.01333338,24.33666632,25.35444389,25.30222149,25.384444,60,0,1.215277105,0.7291662629,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T05:00:00+00:00,cdz2,21.30222203,20.88444472,21.96444425,25.18444469,25.09777815,25.29555486,60,11.49444444,3.882222658,2.329333595,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T05:00:00+00:00,cdz3,16.8441666,16.471111,17.40999966,24.93527753,24.84555497,25.08222254,60,2.566666667,8.091110934,4.85466656,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T05:00:00+00:00,cdz4,16.5730557,16.17888953,17.51777802,26.35805559,26.18444515,26.51000004,68.16388889,54.50833333,9.78499989,6.705896104,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T05:00:00+00:00,cdz5,23.20916653,22.89999962,24.06222254,25.33249945,25.29999924,25.36777727,60,20.20833333,2.123332914,1.273999748,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T05:00:00+00:00,cdz6,24.01611117,24,24.03555569,24.93222196,24.88999958,24.96555542,60,0,0.9161107911,0.5496664747,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T06:00:00+00:00,cdz1,22.37444459,20.21555589,24.36444416,25.17444424,24.98222215,25.34666608,60,11.31944444,2.79999965,1.67999979,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T06:00:00+00:00,cdz2,22.34861108,21.03888893,23.08444426,25.00194421,24.78555533,25.28333285,60,4.741666667,2.653333124,1.591999874,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T06:00:00+00:00,cdz3,16.29555541,16.12333306,16.49111108,24.96222208,24.8044437,25.09888927,60,3.402777778,8.666666664,5.199999998,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T06:00:00+00:00,cdz4,17.33666665,16.40444408,18.55111131,26.61138928,26.56444469,26.68666725,82.45555556,67.03888889,9.274722629,7.624206908,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T06:00:00+00:00,cdz5,23.47111082,22.88777735,24.28555503,25.29388866,25.25999985,25.36777727,60,14.23611111,1.822777843,1.093666706,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T06:00:00+00:00,cdz6,24.0052778,23.95111092,24.09777815,24.88333291,24.84222162,24.99111108,60,0,0.8780551116,0.5268330669,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T07:00:00+00:00,cdz1,24.20472239,24.04666684,24.45888873,25.1761108,24.97888881,25.37555508,60,0,0.9713884089,0.5828330453,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T07:00:00+00:00,cdz2,20.87944432,19.2088888,23.47777769,25.33027782,25.03222235,25.51666673,60,18.16666667,4.450833495,2.670500097,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T07:00:00+00:00,cdz3,16.25305568,15.99,16.528889,25.01416672,24.98444439,25.03777792,60,2.080555556,8.761111042,5.256666625,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T07:00:00+00:00,cdz4,17.27888883,17.03666664,17.86777765,26.66333374,26.61777823,26.70777787,89.36111111,77.43333333,9.384444904,8.406828892,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T07:00:00+00:00,cdz5,23.36861136,23.18222268,23.79888903,25.50944468,25.27111104,25.68888961,60,19.30555556,2.140833325,1.284499995,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T07:00:00+00:00,cdz6,24.19472197,23.95111092,24.39999962,25.12305517,24.82555508,25.3411105,60,0,0.9283331977,0.5569999186,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T08:00:00+00:00,cdz1,24.06000023,24.00666669,24.10000038,25.21694415,25.00777781,25.34999943,60,0,1.15694392,0.694166352,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T08:00:00+00:00,cdz2,19.74222202,19.3799999,19.971111,25.57388915,25.54111127,25.62777818,60,26.83888889,5.831667132,3.499000279,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T08:00:00+00:00,cdz3,16.1691671,16.16000046,16.19444478,24.95249982,24.86444393,25.04777796,60,0,8.783332719,5.269999631,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T08:00:00+00:00,cdz4,17.15111162,17.10000038,17.20333388,26.73472246,26.70000076,26.77444407,99.54166667,93.025,9.583610831,9.53972756,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T08:00:00+00:00,cdz5,23.27361079,23.25111109,23.30888816,25.69527838,25.66444505,25.72444483,60,25,2.421667586,1.453000552,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T08:00:00+00:00,cdz6,24.43944421,24.40111073,24.5,25.37055506,25.34555497,25.39999962,60,0,0.9311108483,0.558666509,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T09:00:00+00:00,cdz1,24.06777804,24.02222231,24.10666707,25.06805582,25.028889,25.13888942,60,0,1.000277779,0.6001666673,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T09:00:00+00:00,cdz2,19.93722233,19.77666654,20.10444484,25.42499971,25.34555497,25.50222223,60,25.85555556,5.487777387,3.292666432,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T09:00:00+00:00,cdz3,16.25222231,16.22666696,16.28333304,24.75388868,24.66222235,24.88222177,60,0,8.501666366,5.100999819,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T09:00:00+00:00,cdz4,17.25861101,17.24222234,17.27444409,26.68027838,26.65333392,26.71555608,98.92777778,91.68888889,9.421667375,9.320682892,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T09:00:00+00:00,cdz5,23.2872217,23.26222204,23.30444372,25.70500049,25.68111176,25.73666687,60,25,2.417778789,1.450667273,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T09:00:00+00:00,cdz6,24.44777758,24.39999962,24.5,25.36861061,25.34555497,25.384444,60,0.5555555556,0.9208330313,0.5524998188,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T10:00:00+00:00,cdz1,24.17194423,24.03555569,24.31111039,25.03527791,24.91444412,25.15333392,60,0,0.8633336809,0.5180002085,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T10:00:00+00:00,cdz2,20.57805557,19.83666655,21.34222213,25.33055542,25.22444483,25.41111077,60,19.11944444,4.752499845,2.851499907,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T10:00:00+00:00,cdz3,16.50305592,16.197778,16.69777838,24.55416687,24.44666646,24.65444503,60,0,8.051110951,4.830666571,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T10:00:00+00:00,cdz4,17.20583362,17.17444479,17.22777784,26.61361154,26.60444484,26.63333384,87.44722222,73.85277778,9.407777929,8.226267475,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T10:00:00+00:00,cdz5,23.10416696,23.05444465,23.2100004,25.4908333,25.42888862,25.57333361,60,25,2.386666335,1.431999801,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T10:00:00+00:00,cdz6,24.22388913,24.11222265,24.355555,25.10277799,25.00666669,25.22888904,60,0,0.878888856,0.5273333136,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T11:00:00+00:00,cdz1,24.25388885,24.20000074,24.30666616,24.56805575,24.50333335,24.6200002,60,0,0.3141669008,0.1885001405,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T11:00:00+00:00,cdz2,21.12138881,20.86777789,21.3911107,25.25472216,25.20333405,25.29111048,60,13.90833333,4.133333349,2.48000001,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T11:00:00+00:00,cdz3,16.7211113,16.67333366,16.75444433,24.71527823,24.69777849,24.74000005,60,0,7.994166931,4.796500158,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T11:00:00+00:00,cdz4,17.08972242,16.94111089,17.19888924,26.57666696,26.53222235,26.60000038,79.17777778,64.64166667,9.486944538,7.510502911,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T11:00:00+00:00,cdz5,23.03000011,22.98444439,23.06111134,25.39861072,25.36555504,25.42444416,60,25,2.36861061,1.421166366,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T11:00:00+00:00,cdz6,24.09222257,24.06888915,24.10000038,24.99916666,24.96555542,25.02666677,60,0,0.9069440895,0.5441664537,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T12:00:00+00:00,cdz1,24.05388873,23.86999978,24.24777781,24.69361119,24.56555581,24.76888875,60,0,0.6397224585,0.3838334751,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T12:00:00+00:00,cdz2,20.22333307,19.42222186,21.20555545,25.33722194,25.23555578,25.39222181,60,21.95555556,5.113888868,3.068333321,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T12:00:00+00:00,cdz3,16.77777752,16.70666693,16.82333296,24.670556,24.60222261,24.72222262,60,0,7.892778481,4.735667089,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
2022-07-15T12:00:00+00:00,cdz4,16.77944427,16.60333358,16.86666616,26.48805551,26.43777754,26.53000011,74.95,62.73611111,9.708611245,7.275214953,4,4,1,"Hourly aggregation from Vertiv AC-unit 15-min table; Supply/return air temperatures are AC-unit-level, not rack inlet temperature."
